snr,psf_ratio,elongation,compactness,sharpness,n_comparison_stars,candidate_score,plate_quality_GOOD,plate_quality_MODERATE,plate_low_snr_frac,plate_snr_std,plate_elongation_mean,plate_n_high_snr,red_fits_snr,red_fits_fwhm,red_ellipticity,red_sharpness_2nd,red_n_connected_px,red_aperture_flux,red_dist_to_edge_px,red_symmetry_score,red_gradient_magnitude,red_near_bright_star,label
7.167772569543243,0.7082039324993691,3.332326656250195,0.3926990816987241,0.1914818310523832,20.0,35.0,1.0,0.0,0.9886792452830189,3.0538202250283284,0.03268422441773524,2.0,8.231568550026196,3.9088200952233594,0.129508549647266,1192.9886246764024,19.0,67203.0,264.0,0.395023421339211,12242.49326322702,0.0,0
4.146973778682135,0.0,1.5648353486919773,0.1066590098440979,0.1117059243397573,0.0,30.0,1.0,0.0,0.9886792452830189,3.0538202250283284,0.03268422441773524,2.0,15.21572059757842,3.1915382432114616,0.5251810882933476,867.0259313530969,19.0,64934.0,245.0,0.34240188720847775,21987.365115263412,1.0,1
4.030715049550588,0.0,1.5402855818010668,0.1396263401595463,0.1201400175021877,0.0,30.0,1.0,0.0,0.9955056179775281,1.5125317324912275,0.02253755838230478,1.0,14.81360050355933,2.985410660720923,0.16259911716925435,1120.9033564252084,21.0,47365.0,265.0,0.3453741059270773,13366.611452515528,0.0,0
3.6406458512069824,0.0,1.487381328253505,0.1282282715750936,0.134261407579273,0.0,30.0,1.0,0.0,0.9955056179775281,1.5125317324912275,0.02253755838230478,1.0,15.681957117920891,4.51351666838205,0.24593082853333348,1931.4175496712462,29.0,47515.0,251.0,0.2888198374572257,22174.467758482373,1.0,0
28.04353244243544,1.4354816636238026,1.2115062161285162,0.0548119930378384,0.0362185642567033,20.0,25.0,1.0,0.0,0.9493670886075949,5.439154006628006,0.12456226500985719,4.0,8.003050716492675,3.742410318509555,0.185143129901864,2122.9323720955895,14.0,64342.0,250.0,0.31040237102395474,22918.015032111354,0.0,0
37.94426995183599,0.0,2.024050799238991,0.1240325925971091,0.0460141114388627,0.0,20.0,0.0,1.0,0.9830508474576272,4.939923182991926,0.0343059457498134,1.0,7.988025615165286,7.136496464611085,0.3117308741507637,5584.365136967084,50.0,88117.0,256.0,0.22544049692033863,28805.14232492913,0.0,0
23.27966156386663,1.0851221410119587,2.9455817363943977,0.1817450295465169,0.0931243054163857,20.0,20.0,1.0,0.0,0.9493670886075949,5.439154006628006,0.12456226500985719,4.0,11.693776308343322,3.385137501286538,0.11488033550054055,1915.4514729894706,15.0,99094.0,264.0,0.3665669986101726,25938.654439022906,0.0,1
23.288770303596205,1.0851221410119587,3.898520076624575,0.2137137859584893,0.0805459514377298,20.0,20.0,1.0,0.0,0.9493670886075949,5.439154006628006,0.12456226500985719,4.0,11.394001844820068,3.742410318509555,0.056019483392022784,2041.1760899748012,18.0,93967.0,265.0,0.3536601356594231,25015.055098735676,0.0,0
38.798892160004286,1.0557280900008412,3.928699679818263,0.1982349273870102,0.0550201835255318,20.0,20.0,1.0,0.0,0.996415770609319,2.3405394378702122,0.02146269039745883,1.0,22.82708060235759,4.652426491681278,0.3068484504215502,2008.476260042745,36.0,81188.0,250.0,0.3255011774950032,23463.03228190026,1.0,0
15.382598869885207,0.8944271909999159,2.244042319206794,0.1413716694115407,0.1292703459347285,20.0,20.0,1.0,0.0,0.9896907216494846,1.7502032725194947,0.022585875779907106,2.0,10.278285757171277,2.763953195770684,0.1266752667081038,1658.5117961467417,13.0,60294.0,264.0,0.31416624572037954,12733.457647676929,0.0,0
39.19346070084463,0.8660254037844386,3.3085957551233376,0.2726175443197755,0.081053643941013,20.0,20.0,1.0,0.0,0.9918864097363083,2.229382231962472,0.038658653106512765,3.0,15.605859721303247,3.9088200952233594,0.2610517116065013,1537.9923043262738,44.0,69815.0,265.0,0.30193752030371956,14995.534591374402,1.0,0
41.21098147901155,0.8944271909999159,3.141148027995361,0.0908725147732584,0.0768462714761176,20.0,20.0,1.0,0.0,0.9844961240310077,4.2162183369923785,0.0692409394049097,2.0,7.164724668200039,2.985410660720923,0.07161099402625859,759.6170985487225,7.0,28066.0,264.0,0.33813245148377014,7775.52404710277,0.0,1
42.13224135787759,0.0,2.2167450686199865,0.1667234394725072,0.0882113144029386,0.0,20.0,0.0,1.0,0.98989898989899,4.234449580629512,0.022391364329494814,1.0,7.749291837018467,3.742410318509555,0.452981569389469,1841.5069497175843,14.0,39453.0,253.0,0.22342532551617678,24465.372584423134,0.0,1
61.28100352630766,1.2569973505872798,4.422629200601718,0.2463008640414397,0.0566499861898649,20.0,20.0,0.0,1.0,0.9915254237288136,5.641373640565648,0.037479908479675576,1.0,12.117525944940924,3.385137501286538,0.0655719316380815,1915.840519285378,14.0,129138.0,265.0,0.4758541928278882,30811.62815957572,0.0,0
48.66400859137215,1.1803398874989484,2.5245067974519526,0.2991993003418851,0.0682134743123866,20.0,55.0,1.0,0.0,0.9886792452830189,3.0538202250283284,0.03268422441773524,2.0,6.602688359756631,7.399277020331919,0.2729548445704597,2919.571270772123,48.0,64856.0,254.0,0.40229706318020253,9022.163761386959,0.0,0
4.941884775464203,0.0,2.0593909410727496,0.1487144451403452,0.1620450606585788,0.0,15.0,1.0,0.0,0.996415770609319,2.3405394378702122,0.02146269039745883,1.0,11.046820164128135,2.985410660720923,0.1866140752464982,1213.3609186155413,23.0,51858.0,246.0,0.31548182634333977,13385.76574057278,0.0,0
49.20189658423362,1.7665709835857453,1.550564824369833,0.3301777918965339,0.0220029377558532,20.0,15.0,1.0,0.0,0.9936708860759493,2.876094877817994,0.011081741088427152,1.0,7.56936797805557,2.985410660720923,0.04215972034312254,892.8576663898865,8.0,34186.0,263.0,0.31844232689570207,14091.481478416186,0.0,0
8.313708563543662,0.8660254037844386,2.120161962347692,0.1260515570884793,0.1311747250829115,20.0,15.0,1.0,0.0,0.9977728285077951,0.4392600022472396,0.007484784111645761,0.0,18.914198325057328,2.985410660720923,0.1321152100854307,1137.8528016591183,14.0,80244.0,264.0,0.4271147439640075,22213.289294536,0.0,1
4.916600794929772,0.0,13.793222189162488,0.3436116964863836,0.1673629748499017,0.0,15.0,1.0,0.0,0.9959016393442623,0.4712757963697086,0.03402317989845237,0.0,25.99567713722436,3.385137501286538,0.2745014143003831,1549.0337420131632,36.0,46856.0,254.0,0.23484119345524568,18082.14861382536,1.0,0
22.5107292073095,0.8265789426607516,2.7902257821411,0.2908882086657215,0.0739760084529803,16.0,40.0,1.0,0.0,0.9831932773109243,2.601940184680477,0.028734971414526595,3.0,11.861243475043317,3.9088200952233594,0.08512672632250262,1402.0293755241,21.0,83242.0,263.0,0.3684402213500616,11207.888521806342,0.0,0
15.052495216153872,0.4088817310696622,1.632993161855452,0.7539822368615503,0.3662266042780748,20.0,100.0,1.0,0.0,0.9790209790209791,2.0806266163988925,0.05476769378674792,3.0,23.555997207659264,3.385137501286538,0.3992186123711936,1299.4739674577813,32.0,47813.0,249.0,0.28700853979124974,22534.922438751088,1.0,1
16.44331034518138,0.5227744249483388,1.2649110640673522,0.641141357875468,0.1821266968325791,16.0,85.0,1.0,0.0,0.9831932773109243,2.601940184680477,0.028734971414526595,3.0,11.259379820874,2.5231325220201604,0.06596603814469038,691.3730704771888,10.0,38439.0,265.0,0.3892115138682155,11539.310442546679,0.0,0
6.801258799318179,0.6402652958501652,1.632993161855452,0.7539822368615503,0.2215377033021192,16.0,85.0,1.0,0.0,0.9831932773109243,2.601940184680477,0.028734971414526595,3.0,12.660538471236164,2.763953195770684,0.14072929308921334,961.0975339450746,12.0,49993.0,265.0,0.3432332504810067,15857.59317296696,0.0,0
6.197566715380973,0.5714285714285714,1.35400640077266,0.5235987755982988,0.2298278928173132,20.0,85.0,1.0,0.0,0.9959016393442623,0.4712757963697086,0.03402317989845237,0.0,15.615487983962792,2.763953195770684,0.05491464741028351,801.9570992297015,11.0,54441.0,265.0,0.42214363157623036,21435.33908121158,0.0,0
6.799848280770783,0.4948716593053935,1.4560832005096074,0.4487989505128276,0.2117331443612067,20.0,85.0,1.0,0.0,0.9959016393442623,0.4712757963697086,0.03402317989845237,0.0,16.727685879090703,2.5231325220201604,0.05043142352590957,1127.3832271227197,15.0,77100.0,264.0,0.38976511520471235,20386.99711502903,0.0,0
